timestamp,roll,pitch,yaw,vel_x(cam),vel_y(cam),vei_z(cam),pos_x(cam),pos_y(cam),pos_z(cam),mag_x(NED),mag_y(NED),mag_z(NED)
1527736704087535798,-0.056867,0.00215565,0.112387,-0.00216172,0.00308252,0.27298,-0.000509866,0.00114262,0.00423347,-1.34247e-05,-1.49909e-05,-1.13889e-05
1527736704120873175,-0.0568531,0.00215552,0.112553,-0.00293943,0.00244145,0.580843,-0.000601292,0.00124161,0.0196029,-1.34247e-05,-1.49909e-05,-1.13889e-05
1527736704154203838,-0.0568443,0.00215738,0.112664,-0.00363651,0.00174009,0.856322,-0.000707929,0.00130941,0.0427666,-1.34247e-05,-1.49909e-05,-1.13889e-05
1527736704187535432,-0.0568488,0.00215605,0.112796,-0.00421479,0.00123751,1.09592,-0.00081832,0.00135115,0.0701268,-1.34247e-05,-1.49909e-05,-1.13889e-05
1527736704220871479,-0.0568559,0.00215762,0.113005,-0.0051255,0.000555219,1.44451,-0.00100968,0.00138821,0.121923,-1.34247e-05,-1.49909e-05,-1.13889e-05
1527736704254203405,-0.0568674,0.00215713,0.113107,-0.0056909,0.00020003,1.6795,-0.00115837,0.00139821,0.164871,-1.34247e-05,-1.49909e-05,-1.13889e-05
1527736704287538054,-0.0568812,0.00215945,0.113252,-0.00652871,-0.000375753,2.02143,-0.00140267,0.00139433,0.238892,-1.34247e-05,-1.49909e-05,-1.13889e-05
1527736704320870541,-0.056875,0.00216159,0.1134,-0.00720333,-0.000911714,2.2948,-0.00162185,0.00137343,0.307887,-1.34247e-05,-1.49909e-05,-1.13889e-05
1527736704354210883,-0.0568659,0.00216394,0.113541,-0.00784937,-0.00144877,2.53513,-0.00183369,0.00134016,0.375811,-1.34247e-05,-1.49909e-05,-1.13889e-05
1527736704387538127,-0.05686,0.00216461,0.113676,-0.00853114,-0.0020917,2.80852,-0.00209587,0.00128327,0.461235,-1.34247e-05,-1.49909e-05,-1.13889e-05
1527736704420871626,-0.0568801,0.00216853,0.113825,-0.00940044,-0.00280931,3.15048,-0.00245475,0.00118449,0.580419,-1.34247e-05,-1.49909e-05,-1.13889e-05
1527736704454203335,-0.0568996,0.00216847,0.113944,-0.00999423,-0.00323945,3.39086,-0.00272727,0.00109904,0.67237,-1.34247e-05,-1.49909e-05,-1.13889e-05
1527736704487541823,-0.0568971,0.00216841,0.114113,-0.0108782,-0.00387886,3.73913,-0.00315317,0.000953032,0.817618,-1.34247e-05,-1.49909e-05,-1.13889e-05
1527736704520870999,-0.056898,0.00217008,0.114287,-0.0115471,-0.00446693,4.01275,-0.00351165,0.000819572,0.941648,-1.34247e-05,-1.49909e-05,-1.13889e-05
1527736704554202594,-0.0569129,0.00217262,0.114378,-0.0121254,-0.00495995,4.25343,-0.00384471,0.00068666,1.058,-1.34247e-05,-1.49909e-05,-1.13889e-05
1527736704587568028,-0.0569172,0.00217482,0.114537,-0.0130151,-0.00565493,4.59519,-0.00434738,0.000474598,1.23487,-1.34247e-05,-1.49909e-05,-1.13889e-05
1527736704620870112,-0.0569135,0.0021772,0.114677,-0.0136911,-0.00626284,4.86877,-0.0047745,0.00028369,1.38629,-1.34247e-05,-1.49909e-05,-1.13889e-05
1527736704654202174,-0.0569175,0.00217979,0.114825,-0.0143266,-0.00672615,5.10775,-0.00516608,0.000101949,1.52573,-1.34247e-05,-1.49909e-05,-1.13889e-05
