timestamp,roll,pitch,yaw,vel_x(cam),vel_y(cam),vei_z(cam),pos_x(cam),pos_y(cam),pos_z(cam),mag_x(NED),mag_y(NED),mag_z(NED)
1527687802873166046,-0.0836485,0.140053,1.85999,0.000814049,0.0082704,-0.00593064,-0.00376133,0.00933534,-0.0108725,-3.51507e-05,-1.56494e-05,-3.37101e-05
1527687802906470749,-0.0514247,0.154341,1.8201,0.0144674,-0.0531591,0.00253959,-0.00333129,0.00854349,-0.0108892,-3.51507e-05,-1.56494e-05,-3.37101e-05
1527687802939804180,-0.0559795,0.0560739,1.81354,0.00972261,-0.0186392,0.00410341,-0.00298519,0.00760031,-0.0108389,-3.51507e-05,-1.56494e-05,-3.37101e-05
1527687802973703629,-0.0575205,0.0214483,1.8282,0.00915458,0.00202091,0.0214533,-0.00275181,0.00753749,-0.010376,-3.51507e-05,-1.56494e-05,-3.37101e-05
1527687803006481009,-0.0537933,0.0208604,1.80154,0.00893963,-0.00763249,0.00946297,-0.00241085,0.00740627,-0.00998411,-3.51507e-05,-1.56494e-05,-3.37101e-05
1527687803039810864,-0.055695,0.0133024,1.79499,0.0127592,-0.00225881,0.0060567,-0.0020678,0.00734598,-0.00987949,-3.51507e-05,-1.56494e-05,-3.37101e-05
1527687803073138292,-0.0543168,0.00867473,1.79567,0.0129465,0.000627228,0.0101493,-0.00174628,0.00737445,-0.0096397,-3.51507e-05,-1.56494e-05,-3.37101e-05
1527687803106471071,-0.0515295,0.00543634,1.7923,0.0111189,-0.000587987,0.00963674,-0.00128881,0.00737199,-0.00933826,-3.51507e-05,-1.56494e-05,-3.37101e-05
1527687803139803949,-0.0496554,0.00363695,1.79207,0.00925285,-0.00152578,0.0128259,-0.000988491,0.00733967,-0.00898783,-3.51507e-05,-1.56494e-05,-3.37101e-05
1527687803173151941,-0.0473432,0.00348454,1.78951,0.00718802,-0.00513281,0.00989133,-0.000791861,0.00720575,-0.00880319,-3.51507e-05,-1.56494e-05,-3.37101e-05
1527687803206469675,-0.0459538,0.0014456,1.78841,0.00554541,-0.00560832,0.0104007,-0.00054439,0.00698567,-0.00844801,-3.51507e-05,-1.56494e-05,-3.37101e-05
1527687803239803730,-0.0447428,-0.000426006,1.78746,0.00316846,-0.00489033,0.00922408,-0.000440833,0.00685227,-0.00826334,-3.51507e-05,-1.56494e-05,-3.37101e-05
1527687803273162360,-0.0444123,-0.00277091,1.78658,0.00256821,-0.00194901,0.0080513,-0.000333249,0.00677616,-0.00807448,-3.51507e-05,-1.56494e-05,-3.37101e-05
1527687803306470921,-0.044187,-0.0055358,1.78679,0.00236073,0.00144743,0.0110174,-0.000227412,0.006779,-0.00766933,-3.51507e-05,-1.56494e-05,-3.37101e-05
1527687803339810479,-0.0431194,-0.00558136,1.78455,0.00102561,0.000213405,0.00423255,-0.000178193,0.00676483,-0.00766683,-3.51507e-05,-1.56494e-05,-3.37101e-05
1527687803373136678,-0.0429501,-0.00644674,1.7842,0.000391126,0.0013783,0.00417284,-0.000142766,0.0067769,-0.00758401,-3.51507e-05,-1.56494e-05,-3.37101e-05
