timestamp,roll,pitch,yaw,vel_x(cam),vel_y(cam),vei_z(cam),pos_x(cam),pos_y(cam),pos_z(cam),mag_x(NED),mag_y(NED),mag_z(NED)
1527749076875628763,-0.0784228,0.0112806,-0.130904,-0.00429575,-0.00021195,-0.0151814,0.000303799,1.06106e-05,0.00177524,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749076929529610,-0.0737782,0.00772704,-0.12995,-0.00244447,-9.64213e-05,-0.0100905,0.00029594,1.01119e-05,0.00179545,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749076962883235,-0.0697004,0.00442345,-0.129145,-0.000940312,-9.02514e-06,-0.00763968,0.000262589,8.48301e-06,0.00170589,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749076995372897,-0.0701467,0.00462756,-0.129204,-0.00104382,-4.35733e-05,-0.00592493,0.000243364,7.4619e-06,0.00165217,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749077028741131,-0.0676448,0.003483,-0.128934,-5.4779e-05,0.00016435,-0.00498407,0.000220234,9.15652e-06,0.00149536,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749077062034933,-0.0681635,0.0035543,-0.128963,-0.000139658,7.40375e-05,-0.00413453,0.000216275,1.13566e-05,0.00142542,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749077095429850,-0.068817,0.00336877,-0.128935,0.00010282,-0.000115671,-0.00351271,0.000221655,5.73785e-06,0.0013521,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749077128705891,-0.0683914,0.00354728,-0.12899,-0.000178991,2.63213e-05,-0.00291842,0.000211367,8.1785e-06,0.00129388,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749077162114828,-0.0686006,0.00350561,-0.128993,-0.000106936,-4.09517e-05,-0.00252191,0.000212029,4.74931e-06,0.00129434,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749077195437382,-0.0684535,0.00348262,-0.129022,-5.47549e-05,-1.90156e-06,-0.00217215,0.000211162,5.3674e-06,0.00124697,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749077228738592,-0.0683616,0.00341605,-0.129033,9.83394e-05,1.30675e-05,-0.0018537,0.000219796,6.18668e-06,0.00121086,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749077262035334,-0.0683723,0.00348485,-0.12905,-6.56112e-05,3.88834e-05,-0.00159485,0.00020999,8.22517e-06,0.00121438,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749077295439014,-0.0684959,0.00348619,-0.12908,-7.44856e-05,-1.1189e-05,-0.0013447,0.000206791,5.77365e-06,0.0011917,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749077328792133,-0.0685207,0.00347086,-0.129107,-3.3908e-05,-2.35441e-05,-0.00120495,0.000207509,4.31357e-06,0.00116653,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749077362037642,-0.0684493,0.0034164,-0.129139,0.000130699,-5.56678e-06,-0.00110747,0.000220996,5.27407e-06,0.00115392,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749077395384289,-0.0684589,0.00345342,-0.129151,1.59132e-05,-8.89592e-06,-0.000936211,0.000216001,4.72201e-06,0.00113861,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749077428717056,-0.0685544,0.00351365,-0.129197,-0.000156652,-3.51465e-05,-0.000708872,0.000200772,1.90645e-06,0.00113933,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749077462102891,-0.0683408,0.00344956,-0.129195,5.74105e-05,5.0318e-05,-0.000734998,0.000217688,9.21682e-06,0.00112079,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749077495397018,-0.0684105,0.00349704,-0.129229,-0.000106133,2.16572e-05,-0.000470167,0.000204666,1.09724e-05,0.00109743,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749077529174383,-0.0683911,0.00342705,-0.129234,0.000115284,2.15872e-05,-0.000493418,0.000227248,1.20835e-05,0.00106861,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749077574293403,-0.0684164,0.0034508,-0.129223,4.06192e-05,1.7342e-05,-0.000390924,0.000220269,1.2018e-05,0.00107959,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749077628720379,-0.0684648,0.00345961,-0.129226,6.58807e-06,-2.80101e-06,-0.000337102,0.000216368,9.64718e-06,0.00108741,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749077662056942,-0.0684661,0.0034556,-0.129256,1.03752e-05,1.11047e-06,-0.000279683,0.000217008,1.00803e-05,0.00109242,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749077695406963,-0.0684878,0.00347251,-0.129261,-3.89796e-05,-8.15423e-07,-0.000223944,0.000212139,9.94135e-06,0.00109265,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749077728718517,-0.0684911,0.00347531,-0.129274,-3.26073e-05,3.42826e-06,-0.000179414,0.000211584,1.0365e-05,0.00109478,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749077762071106,-0.0684804,0.00345931,-0.129276,2.49105e-05,7.25288e-06,-0.000185428,0.00021624,1.08293e-05,0.00108864,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749077795407173,-0.0685666,0.00346482,-0.12926,4.64053e-06,-3.28701e-05,-0.000114772,0.000215166,7.34547e-06,0.00109816,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749077828726328,-0.0685984,0.00350362,-0.129259,-9.39919e-05,-3.73e-05,-4.52866e-05,0.000206182,5.6488e-06,0.00110825,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749077862045951,-0.0684079,0.0034475,-0.129313,7.55567e-05,3.70745e-05,-0.000143886,0.000217558,1.08039e-05,0.00108555,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749077895439249,-0.0685902,0.0034749,-0.129317,-2.15191e-05,-3.22939e-05,-6.75513e-05,0.000211514,5.90753e-06,0.00109739,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749077928711492,-0.068517,0.00349241,-0.129328,-6.30045e-05,1.23202e-05,-6.89916e-05,0.000207294,8.887e-06,0.00109509,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749077962099984,-0.0685046,0.00348117,-0.129332,-3.47762e-06,1.56486e-05,-5.24749e-05,0.00020762,1.01788e-05,0.00109351,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749077995394362,-0.0686017,0.00347199,-0.129383,1.66781e-05,-2.88154e-05,-3.66314e-05,0.000209531,6.44318e-06,0.00109453,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749078035384119,-0.0685704,0.00345058,-0.129391,8.56447e-05,-1.38803e-05,-8.01394e-05,0.00021694,7.394e-06,0.00108358,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749078072241464,-0.0685966,0.00346753,-0.129388,3.13686e-05,-2.20905e-05,-3.06558e-05,0.000212081,6.45479e-06,0.00109464,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749078095379158,-0.0684738,0.00350841,-0.129374,-8.45067e-05,5.57986e-05,-3.98199e-05,0.000201271,1.36876e-05,0.00109166,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749078128789375,-0.0684962,0.00347233,-0.129391,3.36965e-05,2.92801e-05,-0.00010155,0.000210559,1.24697e-05,0.00107621,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749078162097667,-0.0686116,0.00350115,-0.129419,-6.63947e-05,-8.11472e-06,-1.40993e-05,0.000202883,1.02545e-05,0.00109277,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749078195427175,-0.0685503,0.00346374,-0.12943,7.30551e-05,1.56825e-05,-3.87741e-05,0.000213168,1.21088e-05,0.00108687,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749078228706244,-0.0685952,0.00348832,-0.129439,-1.31747e-05,4.74442e-06,-3.64963e-05,0.000207602,1.15824e-05,0.00108604,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749078262043046,-0.0685911,0.0034953,-0.129486,-2.43765e-05,1.86229e-05,-1.40998e-05,0.000206137,1.29945e-05,0.00108996,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749078295424592,-0.0685986,0.00348353,-0.129492,2.94597e-05,1.2805e-05,-1.2946e-05,0.00021011,1.30783e-05,0.00108995,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749078328711199,-0.0686685,0.00353058,-0.129519,-0.000133103,-9.41646e-07,2.53386e-05,0.000196699,1.23661e-05,0.0010982,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749078362033618,-0.0686095,0.00349132,-0.129538,2.60957e-05,1.98667e-05,-4.59165e-05,0.00020727,1.4198e-05,0.00108209,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749078395405824,-0.0685969,0.00349322,-0.129546,9.91391e-06,2.56061e-05,-3.59818e-05,0.000206635,1.5364e-05,0.00108301,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749078428708372,-0.068599,0.00348981,-0.129558,1.12872e-05,2.22923e-05,-4.46556e-05,0.000207034,1.57936e-05,0.00107985,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749078462041864,-0.0686371,0.00350256,-0.129589,-3.53152e-05,1.82249e-05,8.6532e-06,0.000203248,1.63277e-05,0.001091,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749078495404737,-0.0686973,0.00351368,-0.129572,-9.15857e-05,-4.47823e-06,9.06398e-06,0.000196809,1.46394e-05,0.00109115,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749078528709195,-0.0686866,0.00350223,-0.129558,-4.25944e-05,-2.92747e-06,-1.80932e-05,0.000197819,1.45931e-05,0.00108485,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749078562079116,-0.0686801,0.00346567,-0.129609,0.000140884,-1.22646e-05,-6.13116e-05,0.000215923,1.33107e-05,0.00107292,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749078597970491,-0.0687948,0.00350461,-0.129646,-5.32114e-05,-5.19978e-05,4.63024e-05,0.000198906,8.1899e-06,0.00109821,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749078635717450,-0.0687059,0.00348486,-0.129625,4.09101e-05,-4.03108e-06,-1.94226e-05,0.000208838,1.27697e-05,0.00108206,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749078662043326,-0.0686921,0.0035007,-0.129621,-2.2673e-05,2.45247e-05,1.07759e-05,0.000201898,1.60869e-05,0.00108967,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749078695456403,-0.0687244,0.00350518,-0.129648,-5.71114e-05,1.10685e-05,3.02424e-05,0.000197465,1.50199e-05,0.00109494,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749078728728960,-0.0687703,0.00350135,-0.129653,-3.56053e-05,-1.72588e-05,3.45165e-05,0.000198338,1.20875e-05,0.00109696,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749078762062035,-0.0687754,0.00350939,-0.129672,-7.07821e-05,1.13916e-05,4.55486e-05,0.000193282,1.47538e-05,0.00110089,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749078795372773,-0.0687717,0.00349712,-0.129693,-3.56927e-06,2.39747e-05,-5.75414e-06,0.000198691,1.64526e-05,0.00108883,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749078828820949,-0.0688183,0.00348804,-0.129711,6.34058e-06,-8.74258e-07,-2.43386e-05,0.000199652,1.45893e-05,0.00108368,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749078862060304,-0.0688778,0.00351303,-0.129701,-9.05063e-05,-2.0738e-05,3.72494e-05,0.000189118,1.23655e-05,0.00109901,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749078895406529,-0.0688354,0.00349122,-0.129694,5.58511e-05,-8.01839e-07,-1.00784e-07,0.000202037,1.37864e-05,0.00109101,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749078928748872,-0.0688979,0.00352104,-0.1297,-4.57953e-05,-3.34991e-05,5.26177e-05,0.000192295,1.00441e-05,0.00110473,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749078962041032,-0.068853,0.00352723,-0.129699,-1.36451e-05,-3.60389e-05,3.21267e-05,0.000194702,8.84136e-06,0.00110079,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749078995375699,-0.0687234,0.00354948,-0.129735,1.77889e-05,2.25758e-05,-1.9198e-05,0.000197705,1.41309e-05,0.00108851,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749079028706074,-0.0686587,0.00354893,-0.129757,0.000102816,2.20018e-05,-6.47749e-05,0.000208258,1.49546e-05,0.00107579,-1.1285e-05,1.5901e-05,-2.69696e-05
1527749079062079105,-0.0686379,0.00358192,-0.129745,-1.39464e-05,1.19882e-05,4.59187e-06,0.000197888,1.45042e-05,0.00109198,-1.1285e-05,1.5901e-05,-2.69696e-05
