timestamp,roll,pitch,yaw,vel_x(cam),vel_y(cam),vei_z(cam),pos_x(cam),pos_y(cam),pos_z(cam),mag_x(NED),mag_y(NED),mag_z(NED)
1527748575369497339,-0.0474017,-0.00136541,-0.11356,-0.00103424,-0.00296748,0.159184,-0.000215563,-0.000504786,0.00127888,-1.10985e-05,1.71719e-05,-2.73141e-05
1527748575392550404,-0.0473713,-0.00137855,-0.113543,-0.000894724,-0.00288678,0.255677,-0.000227109,-0.000539828,0.00376215,-1.10985e-05,1.71719e-05,-2.73141e-05
1527748575425885077,-0.0473242,-0.00140026,-0.113525,-0.00067014,-0.00277967,0.41685,-0.000242788,-0.00059623,0.0104878,-1.10985e-05,1.71719e-05,-2.73141e-05
1527748575459233170,-0.0472471,-0.00143519,-0.113484,-0.000259907,-0.0027206,0.642413,-0.000255939,-0.000673798,0.0253178,-1.10985e-05,1.71719e-05,-2.73141e-05
1527748575492536148,-0.0471344,-0.00147885,-0.113414,0.000272454,-0.00269227,0.964753,-0.000256946,-0.000781881,0.0574602,-1.10985e-05,1.71719e-05,-2.73141e-05
1527748575525875183,-0.047073,-0.00151051,-0.11336,0.000660353,-0.00261673,1.22263,-0.000242242,-0.000867194,0.0924554,-1.10985e-05,1.71719e-05,-2.73141e-05
1527748575559204577,-0.0470226,-0.00154021,-0.113333,0.00106292,-0.00256931,1.4481,-0.000218509,-0.000940101,0.129817,-1.10985e-05,1.71719e-05,-2.73141e-05
1527748575592611272,-0.0468154,-0.00165472,-0.113175,0.00263549,-0.00225603,2.31897,-2.2276e-05,-0.0012003,0.333338,-1.10985e-05,1.71719e-05,-2.73141e-05
1527748575629356858,-0.0467093,-0.00169573,-0.113105,0.00324079,-0.00218676,2.61211,8.48386e-05,-0.00127967,0.423006,-1.10985e-05,1.71719e-05,-2.73141e-05
1527748575680406960,-0.0466677,-0.00172003,-0.11307,0.00365767,-0.00218866,2.80547,0.000167499,-0.00133234,0.487998,-1.10985e-05,1.71719e-05,-2.73141e-05
