timestamp,roll,pitch,yaw,vel_x(cam),vel_y(cam),vei_z(cam),pos_x(cam),pos_y(cam),pos_z(cam),mag_x(NED),mag_y(NED),mag_z(NED)
1527748762548904107,-0.0583578,-0.000380108,-0.125467,-0.000469452,-0.0009476,-0.320092,-0.000150391,-0.000248644,-0.00396405,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748762582239243,-0.0583534,-0.000379834,-0.125468,-0.000340817,-0.00119803,-0.775554,-0.000166629,-0.000290718,-0.0256918,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748762615619531,-0.0583646,-0.000377804,-0.125526,0.000109504,-0.00155762,-2.06924,-0.000180113,-0.000440276,-0.185914,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748762649411958,-0.0583446,-0.000379424,-0.125569,0.000125097,-0.00166039,-2.39932,-0.000176922,-0.000486793,-0.250144,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748762717332735,-0.058352,-0.000381668,-0.125569,0.000153197,-0.00173877,-2.5374,-0.000175249,-0.000507225,-0.279818,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748762750728607,-0.0583359,-0.000380842,-0.125578,0.000177533,-0.00179891,-2.76476,-0.000172241,-0.000542167,-0.332321,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748762784168523,-0.058322,-0.000380866,-0.12561,0.000320926,-0.0019007,-3.0862,-0.000165322,-0.000593885,-0.414188,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748762817389880,-0.0583268,-0.000380787,-0.125613,0.000478446,-0.00194646,-3.45374,-0.000153169,-0.000654754,-0.518827,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748762850726778,-0.058341,-0.000378452,-0.12562,0.000658107,-0.00211731,-3.77521,-0.00013733,-0.000711145,-0.620032,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748762884061848,-0.0583391,-0.000375363,-0.125614,0.000684185,-0.00226829,-4.23422,-0.000110112,-0.000797576,-0.780125,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748762917425751,-0.0583242,-0.000371901,-0.125626,0.000779641,-0.00241846,-4.60144,-8.65786e-05,-0.00087227,-0.921377,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748762950731850,-0.0583385,-0.000371824,-0.125628,0.000927171,-0.00256666,-4.93234,-6.17781e-05,-0.000944158,-1.05872,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748762984091542,-0.0583327,-0.000370724,-0.125634,0.00103554,-0.00274429,-5.38484,-2.27998e-05,-0.00104908,-1.26197,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748763017399363,-0.0583335,-0.000371545,-0.12564,0.00123214,-0.00288696,-5.75187,1.26425e-05,-0.00113937,-1.43993,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748763050726909,-0.0583307,-0.000369043,-0.125669,0.00128554,-0.00291454,-6.07385,4.78803e-05,-0.00122112,-1.6057,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748763084060919,-0.058328,-0.00036973,-0.125662,0.00142317,-0.00302955,-6.5361,0.000101544,-0.00133949,-1.85953,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748763117394664,-0.058314,-0.000370737,-0.125683,0.00161288,-0.00310684,-6.90363,0.00015098,-0.00143815,-2.07457,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748763150757131,-0.0583189,-0.000367908,-0.125667,0.00173754,-0.00325526,-7.22528,0.000198505,-0.00152597,-2.27237,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748763184064470,-0.0583291,-0.00036463,-0.125667,0.00176731,-0.00340525,-7.68601,0.00026863,-0.00165985,-2.57145,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748763217390828,-0.0583345,-0.000362933,-0.125676,0.00189904,-0.00360014,-8.05346,0.000327593,-0.00177021,-2.82328,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748763250768851,-0.0583375,-0.000365343,-0.125704,0.00219162,-0.00379761,-9.16555,0.000528426,-0.00212721,-3.65698,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748763284840332,-0.0583396,-0.000365007,-0.125699,0.00234349,-0.00406156,-9.53292,0.000600317,-0.00225377,-3.95604,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748763336855127,-0.058341,-0.00036378,-0.12571,0.00239261,-0.00409719,-9.62228,0.000618744,-0.00228552,-4.03056,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748763350728734,-0.0583445,-0.000364056,-0.125715,0.00248181,-0.00402395,-9.7601,0.00064799,-0.00233424,-4.14686,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748763384062060,-0.0583496,-0.000362103,-0.125726,0.00254358,-0.00411694,-9.98986,0.000698294,-0.00241528,-4.34436,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748763417486872,-0.0583601,-0.000363014,-0.125731,0.00264799,-0.00424628,-10.3114,0.000770907,-0.00253238,-4.62857,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748763450722581,-0.0583725,-0.000364013,-0.125733,0.00273988,-0.00447965,-10.6788,0.0008564,-0.0026711,-4.96442,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748763484056018,-0.0583692,-0.000368621,-0.125756,0.00290237,-0.00479824,-11.1401,0.000970281,-0.0028573,-5.40272,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748763517390585,-0.0583767,-0.00036931,-0.125761,0.00302776,-0.00490544,-11.4617,0.00105329,-0.00299333,-5.71915,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748763550754757,-0.0583425,-0.000368536,-0.125769,0.00341122,-0.00520567,-12.6061,0.00137468,-0.00349419,-6.91829,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748763588275432,-0.0583652,-0.000364831,-0.125803,0.00352265,-0.00532504,-13.0699,0.00151535,-0.0037058,-7.43685,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748763650382222,-0.0583472,-0.000365528,-0.125799,0.0035415,-0.00533783,-13.208,0.00155781,-0.0037699,-7.59482,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748763668901643,-0.0583577,-0.000366001,-0.125808,0.00362294,-0.00546364,-13.4374,0.0016295,-0.00387788,-7.86096,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748763684059188,-0.0583642,-0.000365174,-0.125812,0.00362809,-0.00544887,-13.5293,0.0016585,-0.00392153,-7.96883,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748763717430345,-0.0583547,-0.000362246,-0.125824,0.00375143,-0.00556618,-13.7589,0.00173246,-0.00403166,-8.24171,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748763750723996,-0.0583546,-0.000361476,-0.125841,0.00381839,-0.00564214,-14.1264,0.00185252,-0.00421082,-8.68788,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748763784107646,-0.0583655,-0.000358654,-0.125839,0.00386188,-0.005893,-14.4534,0.00196212,-0.00437508,-9.09473,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748763817403856,-0.0583499,-0.000361283,-0.125837,0.00411138,-0.00611238,-14.9222,0.00212583,-0.00462025,-9.69425,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748763850724653,-0.0583251,-0.000360907,-0.125839,0.00416839,-0.00617879,-15.244,0.00224241,-0.00479234,-10.1168,-1.1073e-05,1.6444e-05,-2.71335e-05
1527748763884110642,-0.0583286,-0.000361145,-0.125884,0.0045755,-0.00663421,-16.5307,0.00272988,-0.00549911,-11.8968,-1.1073e-05,1.6444e-05,-2.71335e-05
