timestamp,roll,pitch,yaw,vel_x(cam),vel_y(cam),vei_z(cam),pos_x(cam),pos_y(cam),pos_z(cam),mag_x(NED),mag_y(NED),mag_z(NED)
1527858488796308314,-0.100957,-0.0253593,-9.75011e-05,0.000601498,4.38201e-05,0.00143174,-9.58002e-05,-0.000355692,-0.000229257,0,0,0
1527858488832419282,-0.100762,-0.026694,-0.000116349,-0.000581772,0.00156928,0.000194666,-8.82659e-05,-0.000337322,-0.000210771,0,0,0
1527858488863359198,-0.103291,-0.0247521,-0.000118001,-0.00113714,0.0017239,-0.000549597,-0.000107814,-0.000260361,-0.000252998,0,0,0
1527858488896781687,-0.103592,-0.0252449,-0.000141642,-0.00273725,0.00239773,0.00116533,-0.000172004,-0.000191649,-0.00019548,0,0,0
1527858488931382696,-0.102681,-0.0264591,-0.000116831,-0.00211898,0.00498656,-0.000975381,-0.000237973,-6.10542e-05,-0.000236373,0,0,0
1527858488962609980,-0.107955,-0.0290289,-0.000107988,0.00121655,-0.00302776,6.74088e-05,-0.000188823,-0.000153735,-0.000202037,0,0,0
1527858488994614093,-0.106756,-0.0287352,-0.000111802,0.000710421,-0.00143574,0.000162886,-0.000159093,-0.000225683,-0.000207552,0,0,0
1527858489030181032,-0.106609,-0.0285258,-0.000105781,0.000494988,-0.00123915,0.000882109,-0.000149271,-0.000256956,-0.000185865,0,0,0
1527858489061048440,-0.105632,-0.028223,-0.000119759,-0.000565203,0.000458523,0.00205677,-0.000159067,-0.000251662,-9.92847e-05,0,0,0
1527858489094766810,-0.10579,-0.028714,-0.000118381,9.34173e-05,-8.92045e-05,-0.00126741,-0.000162031,-0.000238557,-0.000180374,0,0,0
1527858489129957919,-0.10696,-0.0289032,-0.00012921,0.000731732,-0.00248583,0.000711532,-0.000147376,-0.000312871,-0.000137858,0,0,0
1527858489162102167,-0.106086,-0.0287775,-0.000106453,0.000645579,-0.000439435,4.69055e-05,-0.000134146,-0.000318819,-0.00016249,0,0,0
1527858489195171867,-0.104271,-0.0276489,-0.000112231,-0.00126464,0.00370365,-0.00176861,-0.000180674,-0.000220624,-0.000245711,0,0,0
1527858489230747257,-0.106128,-0.0282255,-0.000165112,-0.000307772,0.000508122,-0.000791946,-0.000201499,-0.000171064,-0.000265648,0,0,0
1527858489261123463,-0.107098,-0.0287248,-0.000122234,0.000778568,-0.00153684,-0.000647304,-0.000180563,-0.000204582,-0.00028985,0,0,0
1527858489296370039,-0.106047,-0.0284383,-0.0001212,4.38284e-05,0.000310695,0.00161817,-0.000179574,-0.000180852,-0.00019163,0,0,0
1527858489330190047,-0.108129,-0.0288531,-0.000117741,0.00125279,-0.00392872,0.00176434,-0.000147368,-0.000291189,-0.000132765,0,0,0
1527858489360885641,-0.104773,-0.0280543,-0.000133695,-0.000433725,0.0019877,-0.00119373,-0.000143551,-0.000289454,-0.000218113,0,0,0
1527858489395103077,-0.104422,-0.027536,-0.000150687,-0.00110578,0.00318555,-0.0010366,-0.000173932,-0.000211435,-0.00023181,0,0,0
1527858489429802152,-0.106123,-0.0283556,-0.000140664,-4.31881e-05,0.000309832,-0.000149928,-0.00019752,-0.000149778,-0.000234076,0,0,0
1527858489461107426,-0.105405,-0.0283601,-0.000101359,-0.000437642,0.0011029,-0.000978763,-0.000202526,-0.000119467,-0.000287678,0,0,0
1527858489496752616,-0.105575,-0.0283674,-7.32215e-05,0.000150367,-0.000426303,-0.00132079,-0.000215214,-0.000118153,-0.000326215,0,0,0
1527858489533746403,-0.106173,-0.0283924,-0.000102987,0.000696174,-0.00188348,0.000625407,-0.000195469,-0.000171184,-0.000310285,0,0,0
1527858489562988514,-0.105009,-0.0281105,-9.60409e-05,0.000424786,0.000602951,-0.000291554,-0.00018541,-0.00017356,-0.000319527,0,0,0
1527858489596584684,-0.10439,-0.0274411,-9.33806e-05,-0.000736758,0.00185574,-0.00126942,-0.000204342,-0.000124926,-0.000344915,0,0,0
1527858489632267700,-0.103469,-0.0269981,-0.000104055,-0.00243607,0.00400404,-0.000613953,-0.000261187,-1.51272e-05,-0.000374405,0,0,0
1527858489662351313,-0.103405,-0.0267568,-0.000124826,-0.00232927,0.00395878,-0.000584843,-0.000325404,9.77943e-05,-0.000397968,0,0,0
1527858489696501971,-0.104748,-0.0274276,-0.000106977,-0.000832745,0.000894566,-0.000338916,-0.000378077,0.000173445,-0.000398823,0,0,0
1527858489730601426,-0.105462,-0.0273838,-0.00013197,-0.000659143,-0.000920205,0.000212588,-0.000399716,0.000146416,-0.000376301,0,0,0
1527858489762092336,-0.104217,-0.0271689,-9.2867e-05,-0.00146592,0.00312709,-0.000920353,-0.000433883,0.00021682,-0.000428459,0,0,0
1527858489796309889,-0.104643,-0.0270258,-0.000154749,-0.00174028,0.0028266,-0.000332683,-0.000502329,0.000333946,-0.000433341,0,0,0
1527858489830845340,-0.105339,-0.0275298,-0.000117437,-0.00102447,0.000486579,0.000377329,-0.00053096,0.000362005,-0.000411001,0,0,0
1527858489862972030,-0.105137,-0.0277801,-0.000110321,8.0813e-05,-0.0002556,-0.000368611,-0.000539295,0.000374823,-0.000438106,0,0,0
1527858489896066334,-0.106644,-0.0287438,-0.000108615,0.00301099,-0.00511256,0.00313234,-0.000454934,0.000240021,-0.00031715,0,0,0
1527858489930871792,-0.105591,-0.0280062,-9.93912e-05,-0.000204108,0.000170858,-0.00023067,-0.00047515,0.000251461,-0.000372114,0,0,0
1527858489962794369,-0.106669,-0.0285624,-0.000137418,0.00178464,-0.00307479,0.00102255,-0.000419663,0.000150956,-0.000311715,0,0,0
1527858489996662225,-0.105396,-0.0279545,-0.000131854,-3.11745e-05,0.00163988,-0.000181519,-0.000404202,0.000156648,-0.000330166,0,0,0
1527858490030933107,-0.105843,-0.0279406,-0.000135559,-0.00064064,-3.55752e-05,0.000462184,-0.000415104,0.000157963,-0.000319972,0,0,0
1527858490062803137,-0.106868,-0.0286495,-0.000113198,0.0011112,-0.00389965,0.000572204,-0.000381235,6.68858e-05,-0.000297969,0,0,0
1527858490096082571,-0.105787,-0.0282815,-9.32245e-05,0.000358819,-0.000761463,0.00163445,-0.00035463,7.97838e-06,-0.000232005,0,0,0
1527858490131609153,-0.105825,-0.028516,-0.000110291,0.0010967,-0.00130095,0.000265912,-0.000327657,-2.6311e-05,-0.00025988,0,0,0
1527858490162706330,-0.105804,-0.0284152,-0.000125156,0.000441358,-0.00105939,0.000753618,-0.000302974,-7.73719e-05,-0.000217181,0,0,0
1527858490196688047,-0.105855,-0.0285099,-0.000113583,0.000768207,-0.000861484,-0.000706082,-0.000282325,-0.000105267,-0.000257141,0,0,0
1527858490232350670,-0.106039,-0.0286069,-0.000108576,0.000880815,-0.00170161,0.00120595,-0.000250432,-0.000156086,-0.000186245,0,0,0
1527858490263284372,-0.106346,-0.0288788,-0.000104848,0.00187581,-0.00316005,0.000324416,-0.000203657,-0.000239538,-0.000189216,0,0,0
1527858490298953524,-0.105786,-0.0285335,-0.000111957,0.000141984,-0.000817123,2.19688e-05,-0.000187402,-0.000282421,-0.00017534,0,0,0
1527858490335245147,-0.105369,-0.0283888,-0.000113463,-0.000725995,0.0014965,-3.07688e-05,-0.00021041,-0.000240828,-0.000187425,0,0,0
1527858490364022661,-0.105102,-0.0283481,-0.000118998,-0.00121964,0.00339678,-7.97995e-05,-0.000249235,-0.000142266,-0.000197488,0,0,0
1527858490397317811,-0.10573,-0.02865,-9.44365e-05,-0.000346542,0.000733632,-0.000841666,-0.000262976,-0.000124839,-0.000235041,0,0,0
1527858490433275032,-0.105629,-0.0285067,-0.000106796,-0.000483638,0.00151311,-3.18134e-05,-0.000288105,-9.3044e-05,-0.000258162,0,0,0
1527858490463071771,-0.105502,-0.0284459,-0.00010131,-0.000448838,0.00208196,-0.000249396,-0.000322023,-3.71206e-06,-0.000272563,0,0,0
1527858490496659460,-0.106061,-0.0288845,-8.16047e-05,0.00021596,0.00112311,0.000970825,-0.000308694,2.3658e-05,-0.000242349,0,0,0
1527858490532224772,-0.106117,-0.0287484,-8.12855e-05,-0.000751736,0.0018249,-0.00016772,-0.00032972,6.54953e-05,-0.000253458,0,0,0
1527858490562967630,-0.105869,-0.0286242,-8.12317e-05,-0.00203464,0.00340597,4.65942e-05,-0.000387722,0.000181223,-0.000227606,0,0,0
1527858490596734867,-0.106036,-0.0286207,-9.64915e-05,-0.00165162,0.0026051,-0.000557455,-0.00044163,0.000266451,-0.000261332,0,0,0
1527858490632596827,-0.106809,-0.0289801,-0.00010217,-0.00022348,0.000529363,0.000376847,-0.000442484,0.000263322,-0.000247241,0,0,0
1527858490663253207,-0.106843,-0.0290205,-9.20261e-05,-0.00015581,0.000999795,-0.000612073,-0.000437894,0.000281743,-0.000265129,0,0,0
1527858490697117665,-0.107287,-0.0291691,-9.84973e-05,0.000218346,-2.78509e-05,0.000422948,-0.000433183,0.000288872,-0.000241394,0,0,0
1527858490731614958,-0.107582,-0.0293262,-7.10857e-05,0.000352329,-0.000361409,0.00060104,-0.000419323,0.000269586,-0.00022738,0,0,0
1527858490762971791,-0.105876,-0.0288278,-8.57441e-05,-0.00177199,0.0056758,0.000294649,-0.000470832,0.000429482,-0.000222538,0,0,0
1527858490797275429,-0.107384,-0.029419,-0.00014168,-0.000665955,-0.00135042,-0.00137213,-0.000494461,0.00043282,-0.000286862,0,0,0
1527858490832956334,-0.107481,-0.0295185,-0.000114262,-0.00126295,-0.00134778,0.000332812,-0.000522775,0.000384279,-0.000233257,0,0,0
1527858490863118972,-0.106673,-0.0297959,-0.000176851,-0.000453752,0.00114561,-0.0015171,-0.000557303,0.000405911,-0.000328672,0,0,0
1527858490897394361,-0.107638,-0.0305303,0.693748,0.00198969,-0.00195628,-0.000895135,-0.000518237,0.000327882,-0.000392164,0,0,0
1527858490932765700,-0.107729,-0.0302812,0.676646,-0.00101846,-0.00350074,0.000631599,-0.00054339,0.000249385,-0.000312219,0,0,0
1527858490963238025,-0.107821,-0.02772,0.642348,-0.0132765,-0.00644038,-0.00173961,-0.000917098,2.26341e-05,-0.000335919,0,0,0
1527858490997423019,-0.106109,-0.0301606,0.628956,-0.00425334,0.00225573,-0.000574078,-0.00107886,9.65364e-05,-0.000368783,0,0,0
1527858491033728903,-0.10668,-0.0312614,0.612473,0.00203533,-0.000438682,-0.00030269,-0.00104679,8.65377e-05,-0.000390691,0,0,0
1527858491064277077,-0.106456,-0.0314503,0.56221,0.00366301,0.000845421,0.00047633,-0.000960735,0.000120763,-0.000370303,0,0,0
1527858491099584237,-0.106663,-0.0312795,0.576934,0.00223495,0.000293822,0.0010101,-0.000917144,0.000133392,-0.000338349,0,0,0
1527858491135179216,-0.106667,-0.0314101,0.55476,0.00367589,-0.000681193,-0.00120769,-0.000802105,0.000127789,-0.000398805,0,0,0
1527858491164889192,-0.106302,-0.0308259,0.484716,-0.000974999,0.00135733,-0.000719775,-0.000846167,0.000188707,-0.000422193,0,0,0
1527858491199619117,-0.106615,-0.0311484,0.541424,0.00105315,0.000206078,0.000969642,-0.000812397,0.000188646,-0.000365329,0,0,0
1527858491234674847,-0.10612,-0.0307951,0.47361,-0.00169676,0.00181195,-0.00120133,-0.000866933,0.000246179,-0.000418873,0,0,0
1527858491264601866,-0.10626,-0.0312677,0.492204,0.00215088,0.000629519,-0.000182082,-0.000820798,0.000292527,-0.000400835,0,0,0
1527858491297945445,-0.105875,-0.0306659,0.499116,-0.00221321,0.00158756,-0.00087369,-0.000909494,0.000346356,-0.000430486,0,0,0
1527858491333012426,-0.105937,-0.0307133,0.500966,-0.00106322,0.00082784,-0.000549177,-0.000955625,0.000378138,-0.000443286,0,0,0
1527858491363638001,-0.10657,-0.0314178,0.544691,0.00598113,-0.00354367,0.00125662,-0.00076462,0.000283274,-0.00038035,0,0,0
1527858491397950253,-0.106122,-0.0308968,0.501698,-1.2667e-05,0.000810525,-0.00013887,-0.000749696,0.000287242,-0.000394624,0,0,0
1527858491432848662,-0.106487,-0.0308389,0.556859,0.000777296,-0.00133983,0.000950615,-0.000735269,0.000241455,-0.000344664,0,0,0
1527858491464652474,-0.106068,-0.0305406,0.515198,-0.00174507,0.000620905,-0.000534384,-0.000790088,0.000255461,-0.000394948,0,0,0
1527858491497388369,-0.107278,-0.0317885,0.555974,0.00714412,-0.00224003,0.00156552,-0.000608474,0.000189112,-0.000331305,0,0,0
1527858491533238416,-0.106349,-0.0309836,0.543653,0.00133509,0.000119506,0.000856621,-0.000570919,0.000196634,-0.000329356,0,0,0
1527858491563215954,-0.10607,-0.0305889,0.571284,-0.00142146,0.000344542,0.00130938,-0.000612569,0.000212416,-0.000286973,0,0,0
1527858491598233739,-0.106114,-0.0306229,0.546768,-0.000430565,0.000419592,0.00131079,-0.000649512,0.000229539,-0.000229807,0,0,0
1527858491632631907,-0.105497,-0.0301744,0.551975,-0.00358237,0.00265823,-0.00123732,-0.000767001,0.000304188,-0.000295999,0,0,0
1527858491665591307,-0.106237,-0.0305985,0.510433,0.000752158,-9.80089e-05,-0.00234581,-0.000778286,0.00033449,-0.000391532,0,0,0
1527858491697656160,-0.106606,-0.0308641,0.538913,0.00330971,-0.00162882,-0.000664028,-0.000679266,0.00029469,-0.000367272,0,0,0
1527858491733058181,-0.106252,-0.0305868,0.570741,0.00211904,-0.00126449,-0.000315805,-0.000614307,0.000256734,-0.000372111,0,0,0
1527858491764889890,-0.10569,-0.0302544,0.559449,-0.000399038,0.000178963,-0.000678289,-0.000630475,0.000263924,-0.000388765,0,0,0
1527858491797994867,-0.105781,-0.0301345,0.585763,0.000444372,0.000377706,-0.000307638,-0.000632076,0.00025838,-0.000409136,0,0,0
1527858491834921241,-0.1062,-0.0303421,0.608847,0.00178613,-0.00113891,0.000312282,-0.000559445,0.000224591,-0.00038086,0,0,0
1527858491865000336,-0.105255,-0.0295755,0.609326,-0.00471872,0.00187113,-0.000719948,-0.00069957,0.00026868,-0.000411512,0,0,0
1527858491898793016,-0.10672,-0.0305205,0.691728,0.00588796,-0.00311853,0.000459896,-0.000578257,0.000200591,-0.000388066,0,0,0
1527858491933694942,-0.105383,-0.0293059,0.713611,-0.00495458,-0.000246779,-0.000203789,-0.000689013,0.000168048,-0.000394734,0,0,0
1527858491965039056,-0.105471,-0.0296773,0.703819,-0.000251165,-0.000692402,-0.0011178,-0.000676869,0.000159058,-0.000415709,0,0,0
1527858491998621214,-0.105343,-0.0297451,0.667501,0.000834638,0.000262233,-0.00143982,-0.00066594,0.000171403,-0.000458942,0,0,0
1527858492033390487,-0.105303,-0.0298053,0.663489,0.00169218,0.00034126,-0.000117859,-0.000617362,0.000187657,-0.000432061,0,0,0
1527858492064075721,-0.105243,-0.0297292,0.66966,-0.00286303,0.0014701,0.00107115,-0.000729442,0.000240709,-0.000359397,0,0,0
1527858492098235019,-0.10527,-0.0298889,0.683124,0.00150089,-0.000100764,-0.000151084,-0.000674631,0.000218943,-0.000393161,0,0,0
1527858492135074513,-0.105245,-0.0298963,0.668251,0.00135029,-0.000191653,-0.000241728,-0.000641339,0.000229187,-0.000395064,0,0,0
1527858492165021179,-0.104995,-0.0296231,0.681801,-0.000968604,0.000638405,-0.000453542,-0.000676216,0.000236265,-0.00041651,0,0,0
1527858492198129460,-0.10521,-0.0296729,0.691589,0.000590319,-0.00054083,0.000191802,-0.000669917,0.00022312,-0.000403292,0,0,0
1527858492233263356,-0.105455,-0.0298088,0.690833,0.00243982,-0.000884648,-0.000196942,-0.000610315,0.000196235,-0.000415346,0,0,0
1527858492264102604,-0.105505,-0.0297001,0.65011,0.00241599,-0.00142546,-0.000846235,-0.000535968,0.000154463,-0.000436659,0,0,0
1527858492298133693,-0.104645,-0.029352,0.645652,-0.001768,0.00116233,-8.8574e-05,-0.000566584,0.000185981,-0.000426596,0,0,0
1527858492333423874,-0.104676,-0.0292899,0.638829,-0.00186412,0.000983852,-0.000854656,-0.000618057,0.000215427,-0.000459806,0,0,0
