timestamp,roll,pitch,yaw,vel_x(cam),vel_y(cam),vei_z(cam),pos_x(cam),pos_y(cam),pos_z(cam),mag_x(NED),mag_y(NED),mag_z(NED)
1527752952735530480,3.11124,-0.0228994,-2.13437,-0.0148357,0.218855,0.0460531,-0.00400583,0.0575343,0.0121464,-9.47902e-06,1.99451e-05,3.08279e-05
1527752952768863690,3.11127,-0.0228976,-2.13441,-0.0150387,0.218432,0.0456057,-0.00448526,0.0645277,0.0136059,-9.47902e-06,1.99451e-05,3.08279e-05
1527752952802196643,3.10794,-0.0307197,-2.14142,-0.00538345,0.185458,0.0152473,-0.00456428,0.0718582,0.0138096,-9.47902e-06,1.99451e-05,3.08279e-05
1527752952835563815,3.1083,-0.0309226,-2.14143,-0.00508472,0.179893,0.0124435,-0.00470918,0.0769745,0.0141996,-9.47902e-06,1.99451e-05,3.08279e-05
1527752952868862160,3.10865,-0.0311046,-2.14144,-0.00455728,0.174333,0.00978072,-0.00485876,0.082638,0.0145526,-9.47902e-06,1.99451e-05,3.08279e-05
1527752952902198766,3.10277,-0.0630135,-2.15887,-0.00761919,0.0472737,0.00167357,-0.00476014,0.0806857,0.014542,-9.47902e-06,1.99451e-05,3.08279e-05
1527752952935562199,3.10853,-0.0608925,-2.15484,0.00320248,0.0201805,0.00141886,-0.00453696,0.0813297,0.0147079,-9.47902e-06,1.99451e-05,3.08279e-05
1527752952968863078,3.10984,-0.0639309,-2.15852,-0.000687738,-0.00589533,-0.00517662,-0.00453213,0.08154,0.014476,-9.47902e-06,1.99451e-05,3.08279e-05
1527752953002195071,3.10993,-0.0588443,-2.15093,0.00202001,-0.0120583,-0.00605803,-0.00453732,0.0815866,0.0144148,-9.47902e-06,1.99451e-05,3.08279e-05
1527752953035564648,3.1059,-0.0543066,-2.14872,-0.00221234,-0.022365,-0.00563086,-0.00456762,0.0808771,0.0143054,-9.47902e-06,1.99451e-05,3.08279e-05
1527752953068867941,3.1003,-0.0442545,-2.14127,-0.00216379,-0.0160696,-0.000255266,-0.00465135,0.0802218,0.0144232,-9.47902e-06,1.99451e-05,3.08279e-05
1527752953102198929,3.09534,-0.0385529,-2.13956,-0.00456162,-0.0182211,0.00301784,-0.00476215,0.0797042,0.0145999,-9.47902e-06,1.99451e-05,3.08279e-05
1527752953135533316,3.08881,-0.0266845,-2.13656,-0.00289223,-0.0135807,0.00543303,-0.00492602,0.07889,0.0148638,-9.47902e-06,1.99451e-05,3.08279e-05
1527752953168903111,3.08342,-0.018248,-2.13577,-0.00304037,-0.00846029,0.00790117,-0.00500848,0.0785017,0.0151574,-9.47902e-06,1.99451e-05,3.08279e-05
1527752953202202756,3.07954,-0.012323,-2.13552,-0.00163134,-0.00659797,0.00819197,-0.00506707,0.0782736,0.0154159,-9.47902e-06,1.99451e-05,3.08279e-05
1527752953235530284,3.07458,-0.00588333,-2.13512,-0.00150488,-0.00245173,0.00738074,-0.00512028,0.0780764,0.0157317,-9.47902e-06,1.99451e-05,3.08279e-05
1527752953268869616,3.07188,-0.002271,-2.13511,-0.00062244,-0.00111508,0.00660823,-0.00514562,0.0780345,0.0159216,-9.47902e-06,1.99451e-05,3.08279e-05
1527752953302199475,3.07003,0.000403285,-2.1353,-0.000661522,7.64733e-05,0.00572352,-0.00515986,0.0780186,0.016094,-9.47902e-06,1.99451e-05,3.08279e-05
1527752953335532415,3.06817,0.00368746,-2.13597,-0.000798257,0.00176687,0.00483809,-0.00517126,0.0780391,0.0163153,-9.47902e-06,1.99451e-05,3.08279e-05
1527752953368897905,3.06683,0.00585333,-2.13622,0.000107985,0.00252062,0.00374832,-0.00517108,0.0781077,0.01642,-9.47902e-06,1.99451e-05,3.08279e-05
1527752953402195703,3.06547,0.00726771,-2.13579,-5.6023e-05,0.00304621,0.00316097,-0.00517561,0.0782273,0.0165491,-9.47902e-06,1.99451e-05,3.08279e-05
1527752953435531106,3.06489,0.00762033,-2.13538,-6.5846e-05,0.00251223,0.00169947,-0.00518033,0.0782702,0.0165652,-9.47902e-06,1.99451e-05,3.08279e-05
1527752953468863078,3.064,0.00849121,-2.13506,0.000351782,0.00347415,0.00348424,-0.00517451,0.0784048,0.0167166,-9.47902e-06,1.99451e-05,3.08279e-05
1527752953502197499,3.06324,0.00797761,-2.13366,-0.00148357,0.00237412,0.00107294,-0.00519894,0.0785195,0.0167668,-9.47902e-06,1.99451e-05,3.08279e-05
1527752953535530868,3.06364,0.00729171,-2.13305,-0.00222847,0.00202092,0.00054024,-0.00524863,0.0785422,0.0167846,-9.47902e-06,1.99451e-05,3.08279e-05
1527752953568863426,3.06363,0.00767824,-2.133,-0.00177277,0.00251615,-0.000749529,-0.0052905,0.0785785,0.016762,-9.47902e-06,1.99451e-05,3.08279e-05
1527752953602197710,3.06385,0.00775292,-2.13264,-0.00219482,0.00373059,-0.000111175,-0.00536404,0.0787019,0.0167812,-9.47902e-06,1.99451e-05,3.08279e-05
1527752953635530569,3.06489,0.00758741,-2.13271,-0.00143278,0.00429769,-0.000859047,-0.00539652,0.0787963,0.0167537,-9.47902e-06,1.99451e-05,3.08279e-05
1527752953668897450,3.06506,0.00708957,-2.13205,-0.00160646,0.00268725,-0.00255528,-0.00543488,0.0788205,0.0166759,-9.47902e-06,1.99451e-05,3.08279e-05
1527752953702196777,3.06589,0.00673921,-2.13159,-0.00202727,0.0042059,-0.00173029,-0.00549574,0.078936,0.0166436,-9.47902e-06,1.99451e-05,3.08279e-05
1527752953735530683,3.06751,0.00574881,-2.1311,-0.00125654,0.00373377,-0.00204166,-0.00551194,0.0789906,0.0165853,-9.47902e-06,1.99451e-05,3.08279e-05
1527752953768896862,3.06816,0.00510444,-2.13038,-0.00130545,0.00284539,-0.00260646,-0.00553599,0.0790343,0.0165112,-9.47902e-06,1.99451e-05,3.08279e-05
1527752953802199963,3.06925,0.00427459,-2.12934,-0.00218742,0.00312788,-0.00267418,-0.00561171,0.0791469,0.0164382,-9.47902e-06,1.99451e-05,3.08279e-05
1527752953835638882,3.07058,0.00325072,-2.12844,-0.00224717,0.00251257,-0.00249539,-0.00565583,0.079171,0.0163742,-9.47902e-06,1.99451e-05,3.08279e-05
1527752953868869522,3.07133,0.00288806,-2.12787,-0.001882,0.0026393,-0.00317199,-0.00569806,0.0792072,0.0163065,-9.47902e-06,1.99451e-05,3.08279e-05
1527752953902202021,3.0727,0.00203591,-2.12674,-0.00259138,0.00258422,-0.00250225,-0.00577862,0.0792917,0.0162185,-9.47902e-06,1.99451e-05,3.08279e-05
1527752953935531714,3.07428,0.0013274,-2.12594,-0.0013454,0.00203877,-0.00249222,-0.00580847,0.0793079,0.0161392,-9.47902e-06,1.99451e-05,3.08279e-05
1527752953968872734,3.07482,0.000819326,-2.12519,-0.00202903,0.0022491,-0.00293558,-0.00585097,0.0793331,0.016065,-9.47902e-06,1.99451e-05,3.08279e-05
1527752954002211474,3.07615,-8.40053e-06,-2.12409,-0.00237137,0.00255115,-0.00265174,-0.00594195,0.0794101,0.0159823,-9.47902e-06,1.99451e-05,3.08279e-05
